"medicamento_id","posto_id","quantidade_estoque"
"304bb8f9-2a83-4d63-a7b9-af1dac31a1f2","2f526be4-9392-45eb-b001-bcc3ad701c6e",43
"250a4dab-4284-48ea-90c7-f39221e21afb","6bf6e925-132b-440a-8674-c4ad5fb632b9",44
"3d2f014c-843f-4924-a03d-e440f2359a77",b3a64a7b-3785-410d-8088-3ed66b65951f,46
"91c034b1-f7ca-4219-ac2c-e9b0b1506611","331e681e-3bb4-4027-86bf-f4362421700b",53
"87c4b51b-0dca-4cdc-8af1-3bc2107d8c2c","940dddf2-cd23-497d-bcf7-3c5c60c26a5c",53
b679b3fe-658e-4693-ab47-4c69213b2f20,"8792ddde-6a6b-41b7-8c50-82688c431d6e",54
dc1fdcb3-7d0c-44dd-8a0d-8928824b807f,"8cf527a1-3be8-4777-82cf-fb8c531601ee",59
ab7c6424-0ccb-40c9-8836-7d0c7e4e3818,ae7c0a3a-ff0b-4831-9650-395aaea4431e,59
bfed5093-98bd-4b43-9525-c28fbea9ec23,b8e80aad-659a-4d5e-9dd4-d2f0ef477c1d,60
"036772bb-a445-40f6-af2a-d88045abe861","6df12047-e84e-4154-9f71-b903632a7524",60
a7ee42b2-1f04-46c8-b06f-83292b51f690,"06926afc-f091-40db-a5d7-50e9b8a61f7b",62
be1bae57-4b61-4a33-bdd6-681af3dfead1,be0efdf0-cd3f-4729-8d7a-5e5d53b86b7f,65
"38424185-360d-484b-a548-f531293c5a88","6bf6e925-132b-440a-8674-c4ad5fb632b9",69
"88ec8572-59e6-43fd-898e-b9fa00b12767","26a101a8-a8e5-4f55-b481-81658c56ecb0",70
"6f066d84-de45-4e81-b105-48930ddcd98d",c179e87a-7cf3-47e4-8b4d-5e53f0693759,72
"02ada948-335c-4829-a793-84edd352292c",c296a085-57b6-48a1-a8db-23b6a3330084,74
"036772bb-a445-40f6-af2a-d88045abe861",a6384c49-4ee6-4434-81b6-d5b37cdcb1bc,74
"68322493-a063-4342-a75c-704753003028",ee48381d-b369-4007-86f5-43b42280b19b,78
"5bc7773d-13d7-43a2-b3f1-7df13118a588","9c3428ef-7efd-4d57-9e7a-60b42f765410",79
"6f46ab75-2417-491e-a248-0036d5b22430","7bd790cd-65f3-4184-ae09-87d502561f4b",79
f59700be-517e-49ba-ba1c-af7e0caa2dd2,ee48381d-b369-4007-86f5-43b42280b19b,79
"224cb813-25c4-4120-abea-b789a3b6814b",f36791b5-d80b-4cc6-b25d-37f1e1431d9b,80
"0302eba6-b29f-43e2-a3c4-99e2e78b73b8","331e681e-3bb4-4027-86bf-f4362421700b",80
"8e396aa3-458f-48b7-98e1-629d41a39969",c179e87a-7cf3-47e4-8b4d-5e53f0693759,86
c6d2b25e-0b81-4d9f-a7aa-601051fe4ca7,"06926afc-f091-40db-a5d7-50e9b8a61f7b",86
"9483fdf1-6708-4acc-88c6-7edb609689c4","18f08568-f9f5-40ff-8982-2688721fbe5c",0
e74b86eb-10aa-4d0a-96ae-288000f60988,"0142ba21-2fac-46e0-9408-7524ad275243",0
"3d350913-642b-4fce-bc38-8d2bada61145","78dd99cb-6983-432c-bcc1-c189ad668672",0
"13355aa4-3c6c-4918-8934-953fcce489eb",bcede7b0-c1a5-4066-a7dc-c70828803535,0
"0302eba6-b29f-43e2-a3c4-99e2e78b73b8","9687a3fd-7711-41f9-af04-84ba3ad743f6",0
e6debfc3-347d-4b2a-8c5b-9b4ee2474296,ea6c8e01-96ca-4639-b9af-8a56132d7b5c,0
"511c98ed-d119-4cdd-a897-879d59984b50","0d420416-e57c-43e3-9a47-a547647f536e",1
"516c2ed9-f50e-4a37-bffe-558c63a950cc",f36791b5-d80b-4cc6-b25d-37f1e1431d9b,1
e9506b36-84f9-45ff-aa60-63c62853c761,"212761fd-e4e9-4a92-b566-8c85f0942b70",1
"99536f16-1d3e-4b13-b0ef-feab3438a4d2","7bd790cd-65f3-4184-ae09-87d502561f4b",1
"02ada948-335c-4829-a793-84edd352292c",ac61f215-2490-49bd-a2a0-837026d44243,2
b90fd342-ccf2-42b3-983e-93e9e384b0f0,"0142ba21-2fac-46e0-9408-7524ad275243",2
c67c718f-07cb-4b55-843c-31e64e7f0010,c296a085-57b6-48a1-a8db-23b6a3330084,2
f000f4ff-39bc-4e1e-9110-c765a2fcf351,"7fcacc7c-dab8-41c2-861d-b7cecffd12d9",2
"499fd742-447c-4f7e-ae99-519dceaef60f","4186b033-98b7-42ee-aed7-c7bb31fea3e4",2
"80076f84-d495-48f8-afb7-eb09dbcc7803",f34af25c-27fc-41dd-bcfb-ea173b523001,2
f000f4ff-39bc-4e1e-9110-c765a2fcf351,"4186b033-98b7-42ee-aed7-c7bb31fea3e4",3
a49e8579-958e-41e2-9c02-4592b7ddb635,"4038d3ce-1a39-4dab-bb71-3dd7ccd23fcf",3
d370d77c-0a21-483a-af7e-98feb039f712,"893ecb02-eba0-4c3b-9e13-70ff6ff62512",3
e65b9d25-15e1-453f-8f85-c97dda941f44,b3ed152b-ddaf-46ab-958a-310b8e0a1d78,3
bd012540-edab-43d1-b887-47d1318cf1bc,d67cde4d-8ac1-46a6-9702-272ce622271e,3
"9a7ac57d-8c6b-4a36-ac12-e45c80caf721",b3a64a7b-3785-410d-8088-3ed66b65951f,3
"57068de3-5034-44e1-9141-42d626a1fd83","74734eff-5e04-4c7b-969a-305841ee6f6b",3
"617f0566-c90a-490a-89ad-f527deffe33a","84320007-a086-4ef5-bd13-fcaf9bbdbf36",3
eae6e0aa-e406-456d-9084-74744ab50804,"212761fd-e4e9-4a92-b566-8c85f0942b70",3
"83a147eb-763e-469b-8b9c-7a6e1111cccb","8febdd51-5205-4226-8555-383defe0d06a",4
a123056d-8928-4e99-8309-2d35d8080c42,"4a74fd80-452a-480a-8ba5-484a70eb55ef",4
"575bc1d9-bad6-481e-a04b-15401f28a839","5c207c8b-2bf9-441f-a8cb-d633d7dc945c",4
"4a6ba2c8-e9dc-4eef-93b1-fac515e8e03f","212761fd-e4e9-4a92-b566-8c85f0942b70",4
"26736aca-9cb8-425d-bcac-a6601f166817","9f29166a-d04a-49f6-af3b-ded936bdebc6",4
edc3249e-a5be-49e4-bd9e-da969f9fb10a,"4186b033-98b7-42ee-aed7-c7bb31fea3e4",4
"52333b9b-cc07-4440-a815-6ed2e5f85aa1","5460a75a-1ae4-41f4-9087-0bf244546104",4
"9cf00cbe-18a7-4060-a7fe-8fcb736f752f","05705501-791b-4e30-be42-c2ff03a326af",4
"97eccca2-2e0a-4c33-8d29-cbf689edb335",befe5fb0-02a6-41e8-9a67-9ac836405eab,5
f9458525-1ed4-406f-aa5e-cf1f43c06472,"74734eff-5e04-4c7b-969a-305841ee6f6b",5
"1091c671-a454-4e3b-afaa-9c6952041156","893ecb02-eba0-4c3b-9e13-70ff6ff62512",5
"432b959a-cb62-495c-811c-f112b187a560",c0372982-1700-4b46-b5e6-34da959d733a,6
"1998f680-9d4a-432c-bdc5-a3f2a119dd0b","0d04d7e7-2573-4061-9f44-82303830fea3",6
b5d03841-95be-4f62-8860-87b3c673651d,"251e18ed-0c76-4885-9f03-fa9530ab46d3",6
"686686d9-c9e9-4efc-ab83-5a4499791974","9f29166a-d04a-49f6-af3b-ded936bdebc6",6
beb92641-c8a6-43ec-8c21-839a079eca66,"4186b033-98b7-42ee-aed7-c7bb31fea3e4",6
eea48d26-483a-46b1-a037-4b4b6e829fbc,"3b9f31c6-4710-4d1e-8415-91691d7443fe",7
"224cb813-25c4-4120-abea-b789a3b6814b","039956ad-9486-45c7-8d8e-46394d786a3d",7
"679b8977-17cd-44c7-9eb4-095154a81768","07d869c5-bf35-4c1f-962d-8f690f4b11d5",7
cc57962f-80be-4614-80fc-852da65d29ea,"4038d3ce-1a39-4dab-bb71-3dd7ccd23fcf",7
"0bd23fb1-e958-45e8-ab03-a3a939808cfc","87890a58-2643-4a8d-9a93-c83d9f29342a",7
ee057b37-7694-4c84-b657-858b69b90c7d,"84ad9234-4dcd-47ab-bf4e-476cfdf0260d",7
"6f757bde-e403-45de-bb6a-55161e5c3fdf","2d930798-e51c-4c3e-824d-031d731f4e5b",7
d7389fed-14cc-421d-9d2a-2e681023d8e0,"8c77ba67-132f-4e96-9917-bea8b50858bb",7
"8ae80336-0735-49ac-8e6a-1bbe77d0013a","4186b033-98b7-42ee-aed7-c7bb31fea3e4",8
"21320245-01d9-440d-ba1a-3761fd8b7930","8cf527a1-3be8-4777-82cf-fb8c531601ee",0
e96b8935-8ce4-4896-9f29-e7889d2be21a,eae847d1-cf27-4266-a83f-a5d4c2b8202d,0
"1998f680-9d4a-432c-bdc5-a3f2a119dd0b",c0c4b250-14c3-424a-bc7d-741cf3e9de14,0
ce9627b1-eef3-4334-9aaf-4cefd0d66e6b,ea43b277-9edc-4a7e-acd5-2d9c9a4eab2a,0
"95e09c90-03d7-404f-a0d6-4f7c8c3d9e82","05705501-791b-4e30-be42-c2ff03a326af",0
"9e58b1d5-863a-4ec6-9036-9c994b6a0bd9","68e644fe-3e0f-4bf5-90a9-31fb0e084341",0
"27d95ebd-d8cf-40f5-b924-7f0967e7dc0b","9c3428ef-7efd-4d57-9e7a-60b42f765410",0
e40c142e-c497-4772-9d67-c1a08fc11957,"7c158f56-5ab6-47cf-803d-70f921432f69",0
c6d2b25e-0b81-4d9f-a7aa-601051fe4ca7,"74734eff-5e04-4c7b-969a-305841ee6f6b",1
"686686d9-c9e9-4efc-ab83-5a4499791974","26a101a8-a8e5-4f55-b481-81658c56ecb0",1
"77127c98-742a-472f-9588-b7a294a91e21","06926afc-f091-40db-a5d7-50e9b8a61f7b",1
f9458525-1ed4-406f-aa5e-cf1f43c06472,"53ed489b-5ce1-41d9-baf7-1d8942c9fbe1",1
"34ba6e98-ed1e-4db2-8468-f1957ed06feb","0d04d7e7-2573-4061-9f44-82303830fea3",1
"8a3e210f-31fd-4e54-88e5-30bf629d2b6c","0b9a6579-afa5-45d4-9919-ab67b297d0b2",1
"95e09c90-03d7-404f-a0d6-4f7c8c3d9e82","9a72adc9-07e9-4946-8128-e9305505ef30",1
"99536f16-1d3e-4b13-b0ef-feab3438a4d2",be0efdf0-cd3f-4729-8d7a-5e5d53b86b7f,2
"47dc1a13-3f3f-4777-99b7-d1a18956026f","60d34d6a-0653-4b14-bd8c-97beecab8b59",2
"8ae80336-0735-49ac-8e6a-1bbe77d0013a","87890a58-2643-4a8d-9a93-c83d9f29342a",2
"21320245-01d9-440d-ba1a-3761fd8b7930","82c0ab29-0bad-48b0-8f2e-687feaae32cc",2
"956f89a5-7fd1-4b96-93ce-857bb1cb2167",a459fa10-601f-4539-99d7-059059f538f6,2
"6bc0af16-023b-4240-99b0-ebecf3f8fab8",f34af25c-27fc-41dd-bcfb-ea173b523001,2
"9cf00cbe-18a7-4060-a7fe-8fcb736f752f",b3ed152b-ddaf-46ab-958a-310b8e0a1d78,2
"4bf34ca8-0e94-4cc4-b6a3-c5db42a9f897","25a1bb40-5a44-4b02-be70-1914af9ea601",2
"7b4d0dd6-a4d3-438f-8242-1ccf1166ebf7","7fcacc7c-dab8-41c2-861d-b7cecffd12d9",2
"796452ef-2cd4-4e5e-8c74-f44e65917bf0","5b85c970-9574-4c4a-8303-7c4e1350fd08",3
"76b2e531-2ecd-4164-9c28-2fdff6de09ae",ae7c0a3a-ff0b-4831-9650-395aaea4431e,3
d370d77c-0a21-483a-af7e-98feb039f712,"84ad9234-4dcd-47ab-bf4e-476cfdf0260d",3
bda6b7f0-0989-4cee-9d7f-156286b1e7a2,"56bce226-a545-4c28-94e6-ab9bc8da2b44",3
a2d41131-a285-4fb3-84eb-450ba6321568,c179e87a-7cf3-47e4-8b4d-5e53f0693759,3
"85b42732-4fdd-4618-b81a-6d137d83279a","8ab77add-e12b-4df8-ac3f-d5ef82468609",3
"5f5b1898-e3f4-46c8-8aba-1ca0f621e473",f34af25c-27fc-41dd-bcfb-ea173b523001,4
"91b7d878-19d9-4fda-8d0a-e1453bd65ce9",dfc1d414-244b-4a27-976b-f971fd9b3996,4
"24a37b31-5a32-470c-ba56-b4c897231882","82c0ab29-0bad-48b0-8f2e-687feaae32cc",4
"0442850f-2ae9-4f4e-acfd-007da6499c7a","3ab63e17-d66b-4f6d-95d5-01d57011204b",5
"09677eaa-e618-43b7-a1a6-f75776eeb891","0d420416-e57c-43e3-9a47-a547647f536e",5
"432b959a-cb62-495c-811c-f112b187a560",a7053e7b-1c15-4df7-a0ae-fb811ff7e3cf,5
d5881b62-bbd8-41bf-a7ff-03270bee7b1f,c36ad473-0578-4d47-a3bf-c1bc4d716055,5
aa08280e-0d75-4929-85a0-08718198b8d0,"6105feb6-2f58-455a-be11-2ca747be085b",5
"85b42732-4fdd-4618-b81a-6d137d83279a","32e94452-2942-4dc2-a031-a9f05b0ef7d8",5
"0033192a-e0c5-4f29-b29d-b15ec60c8ea3",befe5fb0-02a6-41e8-9a67-9ac836405eab,6
ca9b55d8-1215-466a-9361-587b76fb52e1,"84320007-a086-4ef5-bd13-fcaf9bbdbf36",7
d33067ae-c876-4c68-8f9a-f6dccb793c82,"53ed489b-5ce1-41d9-baf7-1d8942c9fbe1",7
ba241976-25de-4407-a956-5ba0c4136c66,"6105feb6-2f58-455a-be11-2ca747be085b",7
"88ec8572-59e6-43fd-898e-b9fa00b12767","5c207c8b-2bf9-441f-a8cb-d633d7dc945c",7
c98decc9-ecb6-4e26-bf8c-25e036259cd1,"5e9cf1f1-3ca2-45ca-aa90-cae519b892bb",7
"422d08cd-211a-4cd5-99d4-0d2556387fc7",c0c4b250-14c3-424a-bc7d-741cf3e9de14,8
"1998f680-9d4a-432c-bdc5-a3f2a119dd0b","2d930798-e51c-4c3e-824d-031d731f4e5b",8
"7b4d0dd6-a4d3-438f-8242-1ccf1166ebf7","8792ddde-6a6b-41b7-8c50-82688c431d6e",8
"30599e3c-365e-42a0-8c99-fc9213afcabf","6f10b5d9-d6c2-4c4a-a6c7-ea87cee97481",8
"27247ca3-5715-402c-bbfa-ede047b00e2e","8febdd51-5205-4226-8555-383defe0d06a",8
"0e8493d6-4dbb-40c4-af1b-76ec3c67a26a","5e9cf1f1-3ca2-45ca-aa90-cae519b892bb",8
"6b289d78-1de0-435c-8543-e0868c231343",ea6c8e01-96ca-4639-b9af-8a56132d7b5c,8
"1d0518a2-ffcc-4250-813c-60e7374b0475",d67cde4d-8ac1-46a6-9702-272ce622271e,8
d4aba58e-cda6-44c2-afea-2e7f0b565625,"32e94452-2942-4dc2-a031-a9f05b0ef7d8",9
"87cb625b-0b88-4a82-b79f-51b34cb4166c",c0372982-1700-4b46-b5e6-34da959d733a,9
ec1ee5db-6a7c-4ef7-a126-2e465510e2f5,c179e87a-7cf3-47e4-8b4d-5e53f0693759,9
"6850b12b-55d5-434f-a53f-a993a03486b2","79dcf63d-42b3-4edb-851b-3eb6367ea162",9
ecb16295-4486-4650-b387-2d62b57c7a41,b9f309a7-fefb-4efe-96ae-f8e125e8f168,9
"95e09c90-03d7-404f-a0d6-4f7c8c3d9e82","8a6b47ac-ee4e-4839-8498-13f7bb0cc78d",9
"9483fdf1-6708-4acc-88c6-7edb609689c4",d67cde4d-8ac1-46a6-9702-272ce622271e,9
"6b2d446b-7ed8-4f28-b915-8205870bf842","698a98f5-6be0-49af-bc05-ada08c9894a8",9
d4b5b6bc-f799-4fff-b75e-0de99ea313e5,b9f309a7-fefb-4efe-96ae-f8e125e8f168,9
"57068de3-5034-44e1-9141-42d626a1fd83","0b9a6579-afa5-45d4-9919-ab67b297d0b2",10
"6850b12b-55d5-434f-a53f-a993a03486b2","0d04d7e7-2573-4061-9f44-82303830fea3",10
da12ae2c-ae95-4648-b007-bb84878524f6,f34af25c-27fc-41dd-bcfb-ea173b523001,10
a49e8579-958e-41e2-9c02-4592b7ddb635,b9f309a7-fefb-4efe-96ae-f8e125e8f168,10
c00b4d55-08de-4c4a-85ae-655a2e71c7d5,"1cb7e643-8636-4bd9-8ba8-599c0b187c9b",10
"667f95fe-2310-4420-be85-45890dee9520","72c875f2-6dff-4b0b-95b1-21d120639675",10
"98811fc4-640b-495f-81be-abfec6366efe","8cf527a1-3be8-4777-82cf-fb8c531601ee",10
acd26de2-36e9-4c01-81c4-2c39ea4c0975,"9f29166a-d04a-49f6-af3b-ded936bdebc6",10
"7c2a8e6d-bb2d-448f-8090-faf08a5332ad","25a1bb40-5a44-4b02-be70-1914af9ea601",10
"98e50459-5c48-40db-af77-abbc25279bc8","6c17164c-69b3-402d-9ab5-0ad5e71ad2fb",10
"68322493-a063-4342-a75c-704753003028","25a1bb40-5a44-4b02-be70-1914af9ea601",10
"4d2c2c44-1802-4035-812e-f9aae9ec350d",bcede7b0-c1a5-4066-a7dc-c70828803535,11
"21320245-01d9-440d-ba1a-3761fd8b7930","60371e56-8d8e-4a6d-8829-8b711ebc1bb2",11
f9387936-1f56-4743-a0a1-7b4bc10c0ba4,a459fa10-601f-4539-99d7-059059f538f6,11
b90fd342-ccf2-42b3-983e-93e9e384b0f0,f34af25c-27fc-41dd-bcfb-ea173b523001,11
"81fa327a-25ef-4de6-bdca-2e9b7c87ca12","5460a75a-1ae4-41f4-9087-0bf244546104",11
e6debfc3-347d-4b2a-8c5b-9b4ee2474296,"0d420416-e57c-43e3-9a47-a547647f536e",11
f9563212-3efc-4054-abb3-f1678f74e2f9,"357fa439-3464-438b-aea2-8ccac3c72459",12
"1b1f4b9a-fbd8-4de9-a94c-e869a3ea32f3","18f08568-f9f5-40ff-8982-2688721fbe5c",12
"0405cb3f-8cfc-42d8-947b-5032e0dd88cb","07d869c5-bf35-4c1f-962d-8f690f4b11d5",12
d722cf8c-04fb-4bb6-aaad-e0caa3b746d0,"78dd99cb-6983-432c-bcc1-c189ad668672",12
"81c7dfe2-bec5-4414-8695-669b70716ddc","8792ddde-6a6b-41b7-8c50-82688c431d6e",12
e976c9a2-cde8-458d-bf8a-799faa6d4db5,"698a98f5-6be0-49af-bc05-ada08c9894a8",12
"0dfde1f7-1bac-404d-bb12-172521d4faf9","0d04d7e7-2573-4061-9f44-82303830fea3",12
"81c7dfe2-bec5-4414-8695-669b70716ddc",ace4202a-e6b3-4f7a-9769-8acbaba416c2,12
"6c1d6138-3b3c-4b40-aaae-79a0adfd033f","32e94452-2942-4dc2-a031-a9f05b0ef7d8",12
"16ca008e-896f-402a-b133-f330f2dd465b","549741af-e702-4183-b406-32824c31b0ea",12
d7389fed-14cc-421d-9d2a-2e681023d8e0,"5f0f5476-4828-450c-b4eb-bb25dc1dc45e",12
"133bdbda-91e0-4a81-942f-ed25b3ef8fb5","5c207c8b-2bf9-441f-a8cb-d633d7dc945c",13
"9d7bbee9-8cbd-4d4e-a975-3345e4591ab0","8792ddde-6a6b-41b7-8c50-82688c431d6e",13
f872d3f4-12ec-40e5-a9cc-5b3a6d2c4b87,"5f0f5476-4828-450c-b4eb-bb25dc1dc45e",13
"6bc0af16-023b-4240-99b0-ebecf3f8fab8","8792ddde-6a6b-41b7-8c50-82688c431d6e",13
"0c9679e5-f4aa-4912-a092-32d423c05e44","87890a58-2643-4a8d-9a93-c83d9f29342a",13
f80a2303-0755-4d10-a618-ceb2157e8914,bcede7b0-c1a5-4066-a7dc-c70828803535,13
"6bc0af16-023b-4240-99b0-ebecf3f8fab8",c36ad473-0578-4d47-a3bf-c1bc4d716055,13
f610d3b3-2f55-4c49-9533-738e61ca5c04,"6490c58c-84a1-4b4c-a6cb-ff876334307d",14
"564ba247-843e-47af-a620-c753af026de9","212761fd-e4e9-4a92-b566-8c85f0942b70",14
"101fc4b6-9ff3-4536-818a-94b29ab9eb35","7fcacc7c-dab8-41c2-861d-b7cecffd12d9",14
"686686d9-c9e9-4efc-ab83-5a4499791974","0d420416-e57c-43e3-9a47-a547647f536e",14
e3e68633-3fa1-40ad-82f6-a2ba0c859dd4,"81775791-0811-4261-be95-ea080c0caf32",14
"558436e5-99f8-42f3-aff0-32ff1ed9e826","9f29166a-d04a-49f6-af3b-ded936bdebc6",14
c84da2aa-58e5-4a7c-b214-44ea0da3450e,"212761fd-e4e9-4a92-b566-8c85f0942b70",14
"4f3ee918-50c4-4b65-9e21-21c1ea4dc0c0","5460a75a-1ae4-41f4-9087-0bf244546104",15
"09677eaa-e618-43b7-a1a6-f75776eeb891","12d4086f-7d65-47ab-ab32-642145d1b225",15
"59b6deca-476a-4859-94a6-37150a4a5ba5","2d930798-e51c-4c3e-824d-031d731f4e5b",15
a3735de4-098a-473a-80b6-d3419d033f9a,"1cb7e643-8636-4bd9-8ba8-599c0b187c9b",15
e6debfc3-347d-4b2a-8c5b-9b4ee2474296,"3b9f31c6-4710-4d1e-8415-91691d7443fe",15
"686686d9-c9e9-4efc-ab83-5a4499791974","1cb7e643-8636-4bd9-8ba8-599c0b187c9b",15
"0bd23fb1-e958-45e8-ab03-a3a939808cfc","251e18ed-0c76-4885-9f03-fa9530ab46d3",15
a0041925-3ed9-4fe9-829d-04d3884891b9,"5f90a66f-81ee-4638-bf8e-01f13d63bbe5",15
"5487c31b-ba18-4b10-b7ea-3cea3ef585a1","32e94452-2942-4dc2-a031-a9f05b0ef7d8",15
"5cdd675a-2824-4c0a-be06-62730bf79a54","3ab63e17-d66b-4f6d-95d5-01d57011204b",16
ce9627b1-eef3-4334-9aaf-4cefd0d66e6b,"7bd790cd-65f3-4184-ae09-87d502561f4b",16
"0f19b595-5f0f-41f2-9509-c0236aeb933a","8c77ba67-132f-4e96-9917-bea8b50858bb",16
"3d81b912-248a-4f23-9889-5e1ee444bcf0","82c0ab29-0bad-48b0-8f2e-687feaae32cc",17
"4f3ee918-50c4-4b65-9e21-21c1ea4dc0c0",c0c4b250-14c3-424a-bc7d-741cf3e9de14,17
c72138a9-c7d0-4359-a221-231ee9b3b452,"5e9cf1f1-3ca2-45ca-aa90-cae519b892bb",17
eac8bebb-45ca-46b9-804e-0c7772174727,"4038d3ce-1a39-4dab-bb71-3dd7ccd23fcf",17
"9cf00cbe-18a7-4060-a7fe-8fcb736f752f","893ecb02-eba0-4c3b-9e13-70ff6ff62512",17
a8a18d18-0560-40f7-9813-20b1b1fceec3,"9c3428ef-7efd-4d57-9e7a-60b42f765410",17
"3eecd6aa-8bd0-4afb-814a-828389962f84",a7053e7b-1c15-4df7-a0ae-fb811ff7e3cf,17
"59ab5206-410f-4a7d-bdd8-9ddc05b7f799","4186b033-98b7-42ee-aed7-c7bb31fea3e4",17
"0ae18ee6-f3af-4088-bdd9-58747fc1cff6","6490c58c-84a1-4b4c-a6cb-ff876334307d",18
a7ee42b2-1f04-46c8-b06f-83292b51f690,"3ab63e17-d66b-4f6d-95d5-01d57011204b",18
"2ed6ef74-200a-4cd4-b143-384932722a3e","6f10b5d9-d6c2-4c4a-a6c7-ea87cee97481",18
d5334f10-4f67-49ef-b715-e53cf336ffd6,"940dddf2-cd23-497d-bcf7-3c5c60c26a5c",19
d3ef1c00-91f1-4be6-9921-8e71e330911c,a39863a0-ebd9-4034-bee6-c7fa65d8d029,19
bce18db4-237d-4451-956a-7552a477026e,"6bf6e925-132b-440a-8674-c4ad5fb632b9",19
"8e0a78a8-6f2c-4b63-94f4-28a43e37e917","8febdd51-5205-4226-8555-383defe0d06a",19
f80a2303-0755-4d10-a618-ceb2157e8914,"2d930798-e51c-4c3e-824d-031d731f4e5b",19
fae3047f-aaa2-4a4d-8146-8157815b45e5,"87890a58-2643-4a8d-9a93-c83d9f29342a",20
fbd3a201-8881-4a64-be02-f0c1579af016,"84f3473b-29b9-4409-8629-cf7c35f0324c",20
"9adcb72b-55db-4204-b543-7124b9bc0997",a7053e7b-1c15-4df7-a0ae-fb811ff7e3cf,20
"9d6f97ef-7022-43f3-8d91-111b4ea67976","039956ad-9486-45c7-8d8e-46394d786a3d",20
"4dc6ba9c-0ab8-43d5-ae76-a31ec63278e9","1cb7e643-8636-4bd9-8ba8-599c0b187c9b",20
"4a80b6aa-b878-45df-b364-30e143927c69","84f3473b-29b9-4409-8629-cf7c35f0324c",20
ce9627b1-eef3-4334-9aaf-4cefd0d66e6b,"6df12047-e84e-4154-9f71-b903632a7524",20
"09677eaa-e618-43b7-a1a6-f75776eeb891","06926afc-f091-40db-a5d7-50e9b8a61f7b",20
e5e120b2-42ef-465f-b6f7-c17cacecebaa,c179e87a-7cf3-47e4-8b4d-5e53f0693759,21
d722cf8c-04fb-4bb6-aaad-e0caa3b746d0,"18f08568-f9f5-40ff-8982-2688721fbe5c",22
d33067ae-c876-4c68-8f9a-f6dccb793c82,"5460a75a-1ae4-41f4-9087-0bf244546104",22
a49e8579-958e-41e2-9c02-4592b7ddb635,ae7c0a3a-ff0b-4831-9650-395aaea4431e,23
ad3653cd-38f6-4a13-9555-29d40b1db135,abe65b39-1e3b-43a6-a208-02e83700afc5,23
"090e8842-edf0-4148-b894-3c6fbb40a2f2",abe65b39-1e3b-43a6-a208-02e83700afc5,23
