"medicamento_id";"posto_id";"quantidade_estoque"
"07b159c9-bdf2-4a06-8059-f191299509d4";ea43b277-9edc-4a7e-acd5-2d9c9a4eab2a;12
"07b159c9-bdf2-4a06-8059-f191299509d4";"68e644fe-3e0f-4bf5-90a9-31fb0e084341";3
"07b159c9-bdf2-4a06-8059-f191299509d4";"82c0ab29-0bad-48b0-8f2e-687feaae32cc";60
"07b159c9-bdf2-4a06-8059-f191299509d4";"3b9f31c6-4710-4d1e-8415-91691d7443fe";37
"07b159c9-bdf2-4a06-8059-f191299509d4";abe65b39-1e3b-43a6-a208-02e83700afc5;78
"07b159c9-bdf2-4a06-8059-f191299509d4";eacaff02-6ed2-4903-b00d-8c218fc49e64;100
"07b159c9-bdf2-4a06-8059-f191299509d4";"2d930798-e51c-4c3e-824d-031d731f4e5b";44
"07b159c9-bdf2-4a06-8059-f191299509d4";be0efdf0-cd3f-4729-8d7a-5e5d53b86b7f;85
"07b159c9-bdf2-4a06-8059-f191299509d4";"26a101a8-a8e5-4f55-b481-81658c56ecb0";46
"07b159c9-bdf2-4a06-8059-f191299509d4";"622c3296-2f7d-4079-83d8-5b313960e67f";22
"07b159c9-bdf2-4a06-8059-f191299509d4";"9687a3fd-7711-41f9-af04-84ba3ad743f6";67
"07b159c9-bdf2-4a06-8059-f191299509d4";"78dd99cb-6983-432c-bcc1-c189ad668672";63
"24d8c0b3-7945-47f9-b103-d59c252921c2";"3b9f31c6-4710-4d1e-8415-91691d7443fe";31
"24d8c0b3-7945-47f9-b103-d59c252921c2";"0d04d7e7-2573-4061-9f44-82303830fea3";82
"24d8c0b3-7945-47f9-b103-d59c252921c2";"25a1bb40-5a44-4b02-be70-1914af9ea601";3
"24d8c0b3-7945-47f9-b103-d59c252921c2";c296a085-57b6-48a1-a8db-23b6a3330084;45
"24d8c0b3-7945-47f9-b103-d59c252921c2";"4038d3ce-1a39-4dab-bb71-3dd7ccd23fcf";32
"24d8c0b3-7945-47f9-b103-d59c252921c2";"2f526be4-9392-45eb-b001-bcc3ad701c6e";65
"24d8c0b3-7945-47f9-b103-d59c252921c2";"6b1876ae-9aa9-4e99-9b38-d30b211dacac";9
"24d8c0b3-7945-47f9-b103-d59c252921c2";"32e94452-2942-4dc2-a031-a9f05b0ef7d8";75
"24d8c0b3-7945-47f9-b103-d59c252921c2";"9a72adc9-07e9-4946-8128-e9305505ef30";74
"24d8c0b3-7945-47f9-b103-d59c252921c2";"5e9cf1f1-3ca2-45ca-aa90-cae519b892bb";52
"24d8c0b3-7945-47f9-b103-d59c252921c2";ee48381d-b369-4007-86f5-43b42280b19b;25
"24d8c0b3-7945-47f9-b103-d59c252921c2";"82c0ab29-0bad-48b0-8f2e-687feaae32cc";56
"24d8c0b3-7945-47f9-b103-d59c252921c2";"28db290e-46ac-4057-8ac1-b423176783e0";55
"24d8c0b3-7945-47f9-b103-d59c252921c2";eacaff02-6ed2-4903-b00d-8c218fc49e64;28
"24d8c0b3-7945-47f9-b103-d59c252921c2";"212761fd-e4e9-4a92-b566-8c85f0942b70";95
"24d8c0b3-7945-47f9-b103-d59c252921c2";"8a6b47ac-ee4e-4839-8498-13f7bb0cc78d";2
"24d8c0b3-7945-47f9-b103-d59c252921c2";abe65b39-1e3b-43a6-a208-02e83700afc5;66
"24d8c0b3-7945-47f9-b103-d59c252921c2";eae847d1-cf27-4266-a83f-a5d4c2b8202d;68
"24d8c0b3-7945-47f9-b103-d59c252921c2";ace4202a-e6b3-4f7a-9769-8acbaba416c2;65
"24d8c0b3-7945-47f9-b103-d59c252921c2";c179e87a-7cf3-47e4-8b4d-5e53f0693759;23
"24d8c0b3-7945-47f9-b103-d59c252921c2";"6c17164c-69b3-402d-9ab5-0ad5e71ad2fb";100
"24d8c0b3-7945-47f9-b103-d59c252921c2";b8e80aad-659a-4d5e-9dd4-d2f0ef477c1d;76
"24d8c0b3-7945-47f9-b103-d59c252921c2";"5c207c8b-2bf9-441f-a8cb-d633d7dc945c";55
"24d8c0b3-7945-47f9-b103-d59c252921c2";"7fcacc7c-dab8-41c2-861d-b7cecffd12d9";15
"24d8c0b3-7945-47f9-b103-d59c252921c2";"12d4086f-7d65-47ab-ab32-642145d1b225";86
"24d8c0b3-7945-47f9-b103-d59c252921c2";"3ab63e17-d66b-4f6d-95d5-01d57011204b";52
"24d8c0b3-7945-47f9-b103-d59c252921c2";"87890a58-2643-4a8d-9a93-c83d9f29342a";63
"24d8c0b3-7945-47f9-b103-d59c252921c2";"5f0f5476-4828-450c-b4eb-bb25dc1dc45e";27
"24d8c0b3-7945-47f9-b103-d59c252921c2";"6df12047-e84e-4154-9f71-b903632a7524";54
"24d8c0b3-7945-47f9-b103-d59c252921c2";"622c3296-2f7d-4079-83d8-5b313960e67f";40
"24d8c0b3-7945-47f9-b103-d59c252921c2";"78dd99cb-6983-432c-bcc1-c189ad668672";55
"24d8c0b3-7945-47f9-b103-d59c252921c2";"81775791-0811-4261-be95-ea080c0caf32";61
"24d8c0b3-7945-47f9-b103-d59c252921c2";"6105feb6-2f58-455a-be11-2ca747be085b";85
"24d8c0b3-7945-47f9-b103-d59c252921c2";b9f309a7-fefb-4efe-96ae-f8e125e8f168;22
"24d8c0b3-7945-47f9-b103-d59c252921c2";ea6c8e01-96ca-4639-b9af-8a56132d7b5c;78
"24d8c0b3-7945-47f9-b103-d59c252921c2";"72c875f2-6dff-4b0b-95b1-21d120639675";59
"24d8c0b3-7945-47f9-b103-d59c252921c2";a7053e7b-1c15-4df7-a0ae-fb811ff7e3cf;52
"24d8c0b3-7945-47f9-b103-d59c252921c2";a39863a0-ebd9-4034-bee6-c7fa65d8d029;0
da12ae2c-ae95-4648-b007-bb84878524f6;"7bd790cd-65f3-4184-ae09-87d502561f4b";83
da12ae2c-ae95-4648-b007-bb84878524f6;"5f0f5476-4828-450c-b4eb-bb25dc1dc45e";9
da12ae2c-ae95-4648-b007-bb84878524f6;"357fa439-3464-438b-aea2-8ccac3c72459";17
da12ae2c-ae95-4648-b007-bb84878524f6;ae7c0a3a-ff0b-4831-9650-395aaea4431e;71
da12ae2c-ae95-4648-b007-bb84878524f6;"6105feb6-2f58-455a-be11-2ca747be085b";19
da12ae2c-ae95-4648-b007-bb84878524f6;b8e80aad-659a-4d5e-9dd4-d2f0ef477c1d;84
da12ae2c-ae95-4648-b007-bb84878524f6;"68e644fe-3e0f-4bf5-90a9-31fb0e084341";98
da12ae2c-ae95-4648-b007-bb84878524f6;"893ecb02-eba0-4c3b-9e13-70ff6ff62512";73
da12ae2c-ae95-4648-b007-bb84878524f6;"622c3296-2f7d-4079-83d8-5b313960e67f";30
da12ae2c-ae95-4648-b007-bb84878524f6;"0d04d7e7-2573-4061-9f44-82303830fea3";28
da12ae2c-ae95-4648-b007-bb84878524f6;"81775791-0811-4261-be95-ea080c0caf32";46
da12ae2c-ae95-4648-b007-bb84878524f6;"60d34d6a-0653-4b14-bd8c-97beecab8b59";8
da12ae2c-ae95-4648-b007-bb84878524f6;"12d4086f-7d65-47ab-ab32-642145d1b225";41
da12ae2c-ae95-4648-b007-bb84878524f6;"8ab77add-e12b-4df8-ac3f-d5ef82468609";59
da12ae2c-ae95-4648-b007-bb84878524f6;"3ab63e17-d66b-4f6d-95d5-01d57011204b";38
da12ae2c-ae95-4648-b007-bb84878524f6;c36ad473-0578-4d47-a3bf-c1bc4d716055;7
da12ae2c-ae95-4648-b007-bb84878524f6;"26a101a8-a8e5-4f55-b481-81658c56ecb0";64
da12ae2c-ae95-4648-b007-bb84878524f6;eacaff02-6ed2-4903-b00d-8c218fc49e64;5
da12ae2c-ae95-4648-b007-bb84878524f6;a39863a0-ebd9-4034-bee6-c7fa65d8d029;97
da12ae2c-ae95-4648-b007-bb84878524f6;b3a64a7b-3785-410d-8088-3ed66b65951f;72
da12ae2c-ae95-4648-b007-bb84878524f6;"6b1876ae-9aa9-4e99-9b38-d30b211dacac";29
da12ae2c-ae95-4648-b007-bb84878524f6;"5f90a66f-81ee-4638-bf8e-01f13d63bbe5";1
da12ae2c-ae95-4648-b007-bb84878524f6;befe5fb0-02a6-41e8-9a67-9ac836405eab;7
da12ae2c-ae95-4648-b007-bb84878524f6;"6c17164c-69b3-402d-9ab5-0ad5e71ad2fb";77
da12ae2c-ae95-4648-b007-bb84878524f6;"6490c58c-84a1-4b4c-a6cb-ff876334307d";23
da12ae2c-ae95-4648-b007-bb84878524f6;"82c0ab29-0bad-48b0-8f2e-687feaae32cc";5
da12ae2c-ae95-4648-b007-bb84878524f6;"52bc081f-664a-447e-93f8-81b847e23bd0";23
da12ae2c-ae95-4648-b007-bb84878524f6;"87890a58-2643-4a8d-9a93-c83d9f29342a";64
da12ae2c-ae95-4648-b007-bb84878524f6;a7053e7b-1c15-4df7-a0ae-fb811ff7e3cf;85
da12ae2c-ae95-4648-b007-bb84878524f6;"4a74fd80-452a-480a-8ba5-484a70eb55ef";2
da12ae2c-ae95-4648-b007-bb84878524f6;b3ed152b-ddaf-46ab-958a-310b8e0a1d78;36
da12ae2c-ae95-4648-b007-bb84878524f6;d67cde4d-8ac1-46a6-9702-272ce622271e;32
da12ae2c-ae95-4648-b007-bb84878524f6;"5e9cf1f1-3ca2-45ca-aa90-cae519b892bb";75
da12ae2c-ae95-4648-b007-bb84878524f6;"76121ac1-1cd5-4a37-ab91-21dcb3cbb7e6";19
da12ae2c-ae95-4648-b007-bb84878524f6;"8c77ba67-132f-4e96-9917-bea8b50858bb";24
da12ae2c-ae95-4648-b007-bb84878524f6;"4038d3ce-1a39-4dab-bb71-3dd7ccd23fcf";96
da12ae2c-ae95-4648-b007-bb84878524f6;b9f309a7-fefb-4efe-96ae-f8e125e8f168;21
da12ae2c-ae95-4648-b007-bb84878524f6;"56bce226-a545-4c28-94e6-ab9bc8da2b44";18
da12ae2c-ae95-4648-b007-bb84878524f6;ee48381d-b369-4007-86f5-43b42280b19b;48
da12ae2c-ae95-4648-b007-bb84878524f6;"212761fd-e4e9-4a92-b566-8c85f0942b70";89
da12ae2c-ae95-4648-b007-bb84878524f6;ea6c8e01-96ca-4639-b9af-8a56132d7b5c;50
da12ae2c-ae95-4648-b007-bb84878524f6;"25a1bb40-5a44-4b02-be70-1914af9ea601";90
da12ae2c-ae95-4648-b007-bb84878524f6;"32e94452-2942-4dc2-a031-a9f05b0ef7d8";19
da12ae2c-ae95-4648-b007-bb84878524f6;c0372982-1700-4b46-b5e6-34da959d733a;30
da12ae2c-ae95-4648-b007-bb84878524f6;"84ad9234-4dcd-47ab-bf4e-476cfdf0260d";36
da12ae2c-ae95-4648-b007-bb84878524f6;"2d930798-e51c-4c3e-824d-031d731f4e5b";35
da12ae2c-ae95-4648-b007-bb84878524f6;"79dcf63d-42b3-4edb-851b-3eb6367ea162";20
da12ae2c-ae95-4648-b007-bb84878524f6;"7c158f56-5ab6-47cf-803d-70f921432f69";96
da12ae2c-ae95-4648-b007-bb84878524f6;"5c207c8b-2bf9-441f-a8cb-d633d7dc945c";12
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"2f526be4-9392-45eb-b001-bcc3ad701c6e";0
"422d08cd-211a-4cd5-99d4-0d2556387fc7";eacaff02-6ed2-4903-b00d-8c218fc49e64;62
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"8a6b47ac-ee4e-4839-8498-13f7bb0cc78d";17
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"7c158f56-5ab6-47cf-803d-70f921432f69";47
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"4a74fd80-452a-480a-8ba5-484a70eb55ef";4
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"60d34d6a-0653-4b14-bd8c-97beecab8b59";64
"422d08cd-211a-4cd5-99d4-0d2556387fc7";a7053e7b-1c15-4df7-a0ae-fb811ff7e3cf;87
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"84f3473b-29b9-4409-8629-cf7c35f0324c";81
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"2d930798-e51c-4c3e-824d-031d731f4e5b";54
"422d08cd-211a-4cd5-99d4-0d2556387fc7";ea43b277-9edc-4a7e-acd5-2d9c9a4eab2a;84
"422d08cd-211a-4cd5-99d4-0d2556387fc7";c0c4b250-14c3-424a-bc7d-741cf3e9de14;2
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"893ecb02-eba0-4c3b-9e13-70ff6ff62512";69
"422d08cd-211a-4cd5-99d4-0d2556387fc7";abe65b39-1e3b-43a6-a208-02e83700afc5;66
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"7bd790cd-65f3-4184-ae09-87d502561f4b";60
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"3ab63e17-d66b-4f6d-95d5-01d57011204b";94
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"4038d3ce-1a39-4dab-bb71-3dd7ccd23fcf";79
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"212761fd-e4e9-4a92-b566-8c85f0942b70";30
"422d08cd-211a-4cd5-99d4-0d2556387fc7";c296a085-57b6-48a1-a8db-23b6a3330084;88
"422d08cd-211a-4cd5-99d4-0d2556387fc7";b9f309a7-fefb-4efe-96ae-f8e125e8f168;21
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"8febdd51-5205-4226-8555-383defe0d06a";39
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"12d4086f-7d65-47ab-ab32-642145d1b225";80
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"0d04d7e7-2573-4061-9f44-82303830fea3";44
"422d08cd-211a-4cd5-99d4-0d2556387fc7";c36ad473-0578-4d47-a3bf-c1bc4d716055;95
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"56bce226-a545-4c28-94e6-ab9bc8da2b44";58
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"940dddf2-cd23-497d-bcf7-3c5c60c26a5c";95
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"9687a3fd-7711-41f9-af04-84ba3ad743f6";6
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"76121ac1-1cd5-4a37-ab91-21dcb3cbb7e6";68
"422d08cd-211a-4cd5-99d4-0d2556387fc7";ea6c8e01-96ca-4639-b9af-8a56132d7b5c;97
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"8ab77add-e12b-4df8-ac3f-d5ef82468609";46
"422d08cd-211a-4cd5-99d4-0d2556387fc7";b3ed152b-ddaf-46ab-958a-310b8e0a1d78;47
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"8792ddde-6a6b-41b7-8c50-82688c431d6e";60
"422d08cd-211a-4cd5-99d4-0d2556387fc7";"6c17164c-69b3-402d-9ab5-0ad5e71ad2fb";31
